28307,13,25,13
28308,13,13,13
28309,23,15,21
28310,17,22,17
28311,13,13,13
28312,9,5,1
28313,5,17,21
28314,21,17,13
28315,21,13,9
28316,16,13,13
28317,13,13,12
28318,15,17,21
28319,19,17,13
28320,17,13,13,13
28321,22,23,11
28322,21,24,25
28323,13,13,13
28324,24,13,13
28325,13,13,21
28326,21,13,21
28327,18,17,17
28328,13,13,13
28329,23,13,13
28330,19,16,15
28331,17,16,17
28332,17,13,13
28333,17,13,1
28334,21,13,17
28335,20,23,21
28336,20,20,24
28337,21,16,21
28338,18,23,17
28339,21,17,25
28340,21,20,21
28341,17,18,21
28342,13,13,13
28343,18,25,22
28344,16,10,13
28345,13,13,9
28346,10,24,12
28347,19,15,17
28348,13,13,13
28349,17,17,17
28350,15,17,16
28351,13,13,13
28352,13,19,13
28353,13,13,13
28354,19,18,19
28355,13,21,21
28356,23,23,18
28357,25,20,25
28358,13,13,13
28359,9,24,13
28360,19,21,20
28361,13,13,20
28362,18,21,25
28363,17,14,16
28364,20,17,19
28365,19,14,17
28366,21,17,17
28367,19,19,21
28368,19,21,19
28369,13,13,13
28370,12,9,6
28371,13,9,13
28372,6,22,1
28373,6,7,17
28374,13,21,13
28375,15,17,13
28376,17,19,14
28377,19,17,21
28378,17,19,17
28379,17,18,21
28380,21,15,15
28381,20,21,22
28382,17,25,19
28383,13,13,13
28384,21,25,17
28385,21,19,17
28386,9,9,13
28387,17,13,13
28388,13,15,17
28389,9,13,13
28390,13,13,13
28391,13,13,20
28392,13,13,13
28393,21,19,21
28394,17,15,13
28395,18,19,17
28396,22,17,18
28397,15,13,19
28398,22,25,19
28399,13,5,13
28400,6,2,12
28401,13,14,13
28402,17,24,15
28403,19,17,13
28404,17,13,17
28405,21,17,20
28406,13,23,13
28407,11,25,19
28408,17,17,19
28409,14,13,13
28410,21,19,15
28411,24,18,9
28412,25,15,21
28413,7,13,8
28414,5,5,9
28415,13,13,17
28416,17,13,16
28417,1,19,17
28418,21,13,17,13
28419,10,13,12
28420,13,12,13
28421,13,13,12
28422,17,13,17
28423,9,10,17
28424,22,21,21
28425,13,3,19
28426,13,13,10
28427,12,17,11
28428,13,21,13
28429,13,13,13
28430,13,13,13
28431,13,16,9
28432,13,13,24
28433,13,13,13
28434,13,13,13
28435,19,20,23
28436,13,13,13
28437,13,5,13
28438,15,21,16
28439,21,21,22
28440,17,16,16
28441,13,13,13
28442,13,18,13
28443,13,13,13
28444,22,21,17
28445,15,13,14
28446,13,13,13
28447,13,13,13
28448,13,13,13
28449,13,13,16
28450,21,21,25
28451,13,13,13
28452,13,13,13
28453,13,13,13
28454,25,23,20
28455,17,21,19
28456,13,13,13
28457,17,23,19
28458,13,13,13
28459,14,17,11
28460,13,13,17
28461,13,13,13
28462,13,13,13
28463,21,11,17
28464,13,13,13
28465,5,5,11
28466,13,13,13
28467,13,13,13
28468,19,21,21
28469,13,13,13
28470,13,13,13
28471,12,13,13
28472,13,17,15
28473,13,13,13
28474,17,13,13
28475,14,10,17
28476,23,21,20
28477,25,25,21
28478,15,24,18
28479,13,11,24
28480,15,17,13
28481,13,7,9
28482,13,15,9
28483,15,17,17
28484,13,13,9
28485,13,13,13
28486,5,12,5
28487,15,17,15
28488,21,23,17
28489,14,17,17
28490,21,17,17
28491,13,13,14
28492,11,13,13
28493,13,13,17
28494,24,13,17
28495,17,13,13
28496,13,14,13
28497,21,18,21
28498,13,13,13
28499,21,17,9
28500,13,15,21
28501,13,17,15
28502,13,19,17
28503,18,19,17
28504,17,17,21
28505,13,13,25
28506,24,13,17
28507,19,22,25
28508,11,14,13
28509,13,20,13
28510,13,13,13
28511,6,6,13
28512,25,17,17
28513,16,13,13
28514,19,21,16
28515,18,17,17
28516,19,24,19
28517,17,17,21
28518,13,13,13
28519,17,11,13
28520,17,17,19
28521,21,17,21
28522,23,20,19
28523,18,24,25,20
28524,21,21,21
28525,13,14,21
28526,13,17,23
28527,13,5,13
28528,22,21,17
28529,25,17,21,19
28530,24,25,21
28531,13,13,13
28532,13,17,11
28533,18,13,13
28534,21,25,13
28535,13,21,17
28536,21,16,21
28537,13,19,21
28538,21,25,19
28539,14,15,13
28540,15,13,13
28541,10,13,13
28542,17,13,13
28543,5,8,9
28544,13,16,17
28545,13,19,13
28546,13,17,17
28547,13,13,13
28548,20,20,20
28549,13,15,14
28550,13,13,17
28551,9,13,13
28552,9,7,12
28553,19,21,17
28554,13,24,13
28555,20,21,18
28556,4,4,13
28557,13,13,13
28558,17,18,16
28559,13,13,13
28560,13,13,13
28561,11,13,13
28562,17,21,17
28563,21,17,17
28564,6,6,9
28565,20,13,10
28566,9,9,5
28567,13,13,17
28568,14,17,15
28569,13,18,13
28570,15,13,13
28571,14,17,13
28572,13,13,13
28573,1,9,5
28574,16,14,13
28575,13,9,13
28576,13,13,13
28577,13,13,13
28578,1,9,14
28579,9,7,13
28580,9,12,9
28581,24,13,17
28582,13,13,13
28583,5,9,13
28584,15,13,18
28585,14,13,13
28586,25,18,13
28587,21,20,17
28588,25,17,17
28589,21,13,19
28590,21,19,18
28591,21,14,21
28592,21,21,17
28593,17,17,16
28594,20,13,17
28595,16,18,17
28596,19,13,17
28597,19,13,18
28598,13,19,16
28599,14,12,13
28600,22,16,25
28601,25,25,21
28602,13,13,13
28603,20,21,25
28604,13,13,13
28605,17,17,17
28606,16,19,14
28607,22,18,24
28608,13,25,13
28609,20,21,17
28610,21,13,13
28611,18,17,21
28612,13,13,16
28613,13,13,13
28614,11,9,12
28615,16,13,13
28616,19,20,17
28617,21,21,21
28618,17,24,17
28619,14,24,17
28620,13,13,13,13
28621,10,13,13
28622,13,13,13
28623,13,22,15
28624,13,13,22
28625,17,17,13
28626,13,13,17
28627,25,18,18
28628,17,17,18
28629,20,21,16
28630,20,21,13
28631,21,22,13
28632,1,5,6
28633,13,9,3
28634,13,13,13
28635,21,17,21
28636,9,19,13
28637,21,20,17
28638,19,20,21
28639,21,19,16
28640,21,21,13
28641,21,21,23
28642,21,19,15
28643,21,21,21
28644,5,2,13
28645,21,21,19
28646,13,14,13
28647,13,19,13
28648,13,17,13
28649,13,13,17
28650,13,13,24
28651,13,9,9
28652,20,11,14
28653,24,20,13
28654,13,13,13
28655,13,13,13
28656,13,17,13
28657,13,13,15
28658,13,13,13
28659,11,19,11
28660,9,13,13,13
28661,14,17,17
28662,17,23,22
28663,17,13,17
28664,13,13,13
28665,13,6,16
28666,5,9,9
28667,21,21,20
28668,13,13,13
28669,13,13,13
28670,17,24,21
28671,13,17,19
28672,25,22,21
28673,13,17,13
28674,13,13,13
28675,13,13,13
28676,19,17,13
28677,11,13,5
28678,17,21,13
28679,13,17,13
28680,20,21,21
28681,19,17,8
28682,25,16,21
28683,14,13,13
28684,13,13,13,13
28685,13,13,13
28686,9,13,10
28687,21,25,21
28688,13,13,13
28689,13,13,13
28690,13,13,16
28691,8,19,13
28692,13,17,21
28693,13,15,13
28694,13,13,13
28695,14,13,13
28696,24,21,21
28697,22,20,23
28698,21,24,21
28699,12,23,21
28700,19,16,17
28701,19,17,21
28702,17,21,17
28703,13,17,13
28704,17,18,23
28705,24,21,16
28706,21,21,13
28707,13,11,13
28708,13,13,18
28709,13,13,18
28710,13,13,13
28711,17,13,21
28712,13,13,13
28713,13,10,17
28714,13,13,13
28715,16,13,21
28716,21,15,16
28717,13,3,13,13
28718,13,13,13
28719,13,23,13
28720,21,21,13
28721,13,13,13
28722,13,1,13
28723,24,13,13
28724,13,13,13
28725,17,18,25
28726,19,19,18
28727,22,21,13
28728,13,13,13
28729,13,13,14
28730,13,20,13
28731,15,13,19
28732,25,23,13
28733,21,17,20
28734,9,13,14
28735,12,13,13
28736,9,13,13
28737,17,21,9
28738,13,17,14
28739,21,13,13
28740,13,13,13
28741,21,13,21
28742,17,17,13
28743,17,13,13
28744,5,13,20
28745,17,18,17
28746,9,13,13
28747,20,13,17
28748,13,13,15
28749,2,17,25
28750,17,21,21
28751,13,16,19
28752,13,21,19
28753,13,13,13
28754,13,21,25
28755,22,17,25
28756,12,13,17
28757,7,13,13
28758,13,13,13
28759,13,17,13
28760,13,17,14
28761,16,21,21
28762,22,20,13
28763,13,13,13
28764,19,21,21
28765,13,13,17
28766,7,13,9
28767,16,21,18
28768,2,5,13
28769,19,13,20
28770,13,13,13
28771,13,13,13
28772,13,13,13
28773,9,9,13
28774,23,21,17
28775,17,15,13
28776,13,13,13
28777,13,19,12
28778,6,8,13
28779,21,25,18
28780,13,13,13
28781,13,17,13
28782,5,10,13
28783,9,13,13
28784,13,13,13
28785,17,17,13
28786,7,16,13
28787,17,14,13
28788,13,13,13
28789,21,17,21
28790,20,19,14
28791,22,25,21
28792,13,19,20
28793,12,12,13
28794,17,5,17
28795,21,17,21
28796,20,20,17
28797,21,25,18,20
28798,13,18,21
28799,13,13,13
28800,12,15,5
28801,17,17,21
28802,11,13,13
28803,12,21,13
28804,20,17,22
28805,13,13,13
28806,17,21,17
28807,17,16,21
28808,13,13,13
28809,13,13,13
28810,24,25,21
28811,25,25,19
28812,14,13,13
28813,25,21,21
28814,13,13,13
28815,24,18,17
28816,21,21,21
28817,22,24,17
28818,21,13,21
28819,13,13,13
28820,19,17,21
28821,16,22,21
28822,20,21,24
28823,9,18,21
28824,17,22,22
28825,18,13,14
28826,13,13,13
28827,13,21,13
28828,17,17,17,17
28829,13,13,13
28830,20,17,25
28831,17,20,17
28832,15,17,14
28833,17,21,21
28834,16,18,23
28835,13,13,13
28836,11,13,13
28837,20,13,9
28838,13,3,13
28839,13,13,9
28840,12,5,10
28841,13,13,13
28842,13,13,10
28843,14,13,20
28844,21,19,21
28845,21,19,13
28846,25,25,21
28847,23,25,18
28848,8,15,21
28849,21,13,13
28850,17,17,17
28851,9,20,21
28852,19,21,16
28853,14,13,13
28854,22,17,17
28855,13,13,10
28856,19,9,18
28857,9,9,18
28858,3,5,9
28859,25,8,20
28860,13,17,13
28861,13,13,13
28862,19,19,17
28863,17,21,21
28864,14,13,8
28865,13,17,20
28866,21,21,21
28867,25,21,22
28868,22,18,20
28869,13,13,13
28870,20,17,19
28871,21,21,20
28872,17,20,25
28873,3,13,5
28874,13,13,13
28875,21,13,13
28876,13,13,13
28877,15,21,10
28878,9,17,5
28879,13,21,19
28880,21,16,13
28881,13,13,13
28882,12,9,9
28883,13,13,13
28884,17,16,24
28885,9,13,1
28886,11,13,13
28887,13,9,4
28888,21,13,15
28889,7,9,7
28890,19,9,13
28891,5,9,5
28892,24,13,13
28893,20,9,9
28894,13,14,13
28895,25,6,13
28896,13,13,13
28897,9,14,7
28898,13,22,17
28899,9,11,9
28900,13,13,13
28901,16,13,24
28902,21,21,17
28903,12,13,9
28904,13,17,13,15
28905,19,21,17,17
28906,15,13,13
28907,25,17,21
28908,21,13,17
28909,21,17,17
28910,17,18,21
28911,24,17,25
28912,24,21,17
28913,21,21,13
28914,9,11,17
28915,13,24,13
28916,21,21,21
28917,21,15,21
28918,13,9,9
28919,12,13,13
28920,13,3,13
28921,25,18,17
28922,13,13,13
28923,21,21,21
28924,5,5,2
28925,13,16,13
28926,13,5,4
28927,13,13,9
28928,13,13,11
28929,8,13,9
28930,13,13,13
28931,13,13,16
28932,16,13,15
28933,13,13,13
28934,13,23,13
28935,21,21,21
28936,13,13,20
28937,5,13,25
28938,19,19,21
28939,17,17,13
28940,13,15,9
28941,25,17,21
28942,13,13,13
28943,13,13,15
28944,13,9,11
28945,8,7,13
28946,5,2,5
28947,17,21,13
28948,9,17,21
28949,13,25,13
28950,16,17,17
28951,9,11,9
28952,5,22,10
28953,5,7,1
28954,13,13,3
28955,8,12,13
28956,13,17,13
28957,13,13,19
28958,14,13,13
28959,13,13,13
28960,11,23,15
28961,24,13,21
28962,13,13,13
28963,16,17,16
28964,5,22,12
28965,13,13,13
28966,17,13,15
28967,13,23,13
28968,25,25,21
28969,13,13,13
28970,13,13,13
28971,21,13,17
28972,13,13,13
28973,5,5,13
28974,13,13,13
28975,13,13,13,13
28976,17,15,13
28977,5,13,15
28978,13,21,17
28979,21,17,16
28980,13,13,13
28981,25,21,16
28982,13,13,13
28983,17,15,21
28984,13,13,13
28985,25,13,25
28986,13,1,18
28987,13,13,13
28988,15,13,13
28989,21,21,21
28990,11,13,13
28991,13,13,13
28992,23,18,13
28993,13,13,11
28994,13,13,13
28995,13,9,13
28996,14,17,21
28997,5,3,8
28998,2,16,9
28999,21,22,19
29000,13,16,13
29001,25,21,17
29002,18,17,20,17
29003,13,13,13
29004,20,14,13
29005,21,16,21
29006,12,15,21
29007,13,13,17
29008,13,16,13
29009,19,21,19
29010,13,23,15
29011,16,21,13
29012,17,14,20
29013,21,21,13
29014,17,17,9
29015,13,12,13
29016,23,21,21
29017,20,21,15
29018,13,17,13
29019,13,13,13
29020,13,13,13
29021,13,13,13
29022,13,17,13
29023,13,13,13
29024,23,20,17
29025,17,13,13
29026,21,24,19
29027,23,17,13
29028,21,20,21
29029,18,13,17
29030,14,17,20
29031,25,23,25
29032,17,13,13
29033,21,13,21
29034,17,21,24
29035,13,13,13
29036,17,13,13
29037,23,9,13
29038,19,18,17
29039,18,17,17
29040,25,25,23
29041,25,21,19
29042,23,13,13
29043,17,15,21
29044,21,21,21
29045,22,18,24
29046,20,25,25,21
29047,17,17,17
29048,19,24,13
29049,13,9,13
29050,5,10,24
29051,17,17,13
29052,17,13,19
29053,25,25,20
29054,11,12,17
29055,20,20,25
29056,19,18,17
29057,18,18,21
29058,9,18,24
29059,1,13,13
29060,16,13,9
29061,14,13,15
29062,13,10,9
29063,17,13,5
29064,13,13,13
29065,13,13,14
29066,25,18,19
29067,25,19,19,24
29068,25,21,17
29069,22,25,21
29070,21,21,22
29071,13,17,13
29072,16,5,9
29073,9,5,10
29074,21,25,21
29075,13,13,19
29076,13,17,17
29077,13,15,17
29078,12,13,13
29079,21,16,18
29080,13,17,15
29081,18,21,21
29082,21,24,21
29083,13,17,17
29084,21,24,21
29085,21,23,19
29086,13,17,13
29087,21,19,16
29088,9,5,9
29089,13,19,18
29090,18,18,17
29091,21,20,17
29092,15,13,18
29093,13,24,17
29094,9,13,13
29095,9,13,13
29096,11,13,13
29097,13,24,15
29098,16,13,13
29099,25,17,17
29100,13,13,14
29101,9,9,5
29102,21,18,13
29103,19,13,13
29104,15,17,10
29105,15,21,15
29106,21,20,23
29107,13,15,16
29108,21,17,17
29109,13,17,13
29110,13,13,5
29111,17,13,13
29112,21,13,13
29113,17,13,15
29114,21,13,19
29115,21,21,21
29116,13,17,13
29117,17,21,20
29118,17,13,13
29119,13,13,13
29120,13,13,13
29121,13,13,17
29122,5,15,9
29123,23,17,20
29124,18,21,13
29125,13,13,13
29126,13,13,13
29127,13,13,13
29128,13,13,16
29129,13,13,13
29130,13,17,19
29131,13,24,17
29132,13,13,13
29133,13,13,13
29134,13,13,13
29135,13,2,13
29136,13,13,13
29137,13,13,13
29138,13,13,13
29139,13,13,13
29140,13,13,13
29141,21,16,19
29142,13,13,13,19
29143,17,21,17
29144,22,21,21
29145,20,13,13
29146,21,15,15
29147,13,13,13,13
29148,13,13,13
29149,13,13,13
29150,13,17,13
29151,13,18,17
29152,17,13,13
29153,18,21,18
29154,7,11,9
29155,9,13,13
29156,21,19,5
29157,13,17,17
29158,25,10,18
29159,5,13,13
29160,10,13,13
29161,19,21,19
29162,13,13,13
29163,10,17,17
29164,13,13,13,11
29165,13,11,12
29166,19,14,19
29167,13,17,17
29168,17,13,13
29169,13,13,13
29170,15,19,13
29171,17,8,13
29172,25,15,15
29173,13,8,13
29174,13,15,14
29175,20,13,14
29176,17,14,13
29177,13,17,17
29178,13,17,21
29179,15,16,9
29180,1,13,9
29181,5,5,16
29182,15,7,10
29183,13,25,13
29184,13,19,13
29185,13,13,1
29186,16,13,13
29187,13,22,9
29188,13,1,11
29189,7,17,9
29190,20,17,20
29191,24,23,21
29192,9,13,5
29193,13,13,18
29194,13,13,13
29195,13,13,13
29196,13,13,13
29197,5,5,5
29198,25,19,17
29199,13,13,21
29200,19,21,21
29201,11,8,6
29202,13,5,13
29203,13,17,13
29204,13,13,15
29205,13,13,13
29206,13,13,9
29207,13,13,13
29208,17,15,13
29209,13,13,5
29210,14,10,24
29211,13,13,13
29212,21,19,21
29213,21,23,23
29214,15,18,15
29215,19,13,20
29216,15,14,13
29217,25,6,13
29218,17,13,13,13
29219,13,15,21,13
29220,25,25,15
29221,21,17,7
29222,13,16,13
29223,7,6,5
29224,13,20,13
29225,13,13,13
29226,15,13,13
29227,13,17,15
29228,17,13,17
29229,13,13,13
29230,13,13,13
29231,17,13,13
29232,13,12,13
29233,13,17,15
29234,13,13,13
29235,23,21,25
29236,9,13,18
29237,17,20,15
29238,21,14,21
29239,13,13,13
29240,25,17,17
29241,19,15,13
29242,13,13,13
29243,21,23,17
29244,18,17,13
29245,13,13,24
29246,13,21,20
29247,17,13,21
29248,18,17,21
29249,17,21,17
29250,13,13,13
29251,9,13,15
29252,15,17,9
29253,13,17,14
29254,25,21,17
29255,15,13,13
29256,13,13,13
29257,17,13,21
29258,17,17,18
29259,13,13,13
29260,16,14,18
29261,13,13,14
29262,12,13,13
29263,13,13,19
29264,21,17,18
29265,13,21,21
29266,24,17,21
29267,22,21,25
29268,19,16,25
29269,19,13,25
29270,15,13,21
29271,22,21,21
29272,9,13,9
29273,17,13,17
29274,13,13,17
29275,13,17,9
29276,13,13,13
29277,13,13,13
29278,21,16,25
29279,13,13,14
29280,13,13,13
29281,21,21,20
29282,20,25,13
29283,17,13,21
29284,21,13,13
29285,20,16,21
29286,13,19,13
29287,16,13,17
29288,13,13,13
29289,17,13,13
29290,23,20,21
29291,13,13,13
29292,13,5,9
29293,17,10,13
29294,13,17,15
29295,23,22,21
29296,9,11,16
29297,17,17,21
29298,15,16,15
29299,19,15,14
29300,13,13,13
29301,18,17,13,15
29302,5,17,1
29303,13,13,15
29304,21,11,16
29305,13,13,8
29306,13,2,11
29307,6,2,8
29308,13,13,13
29309,17,13,13
29310,17,17,13
29311,13,13,13
29312,19,21,21
29313,9,13,13
29314,10,9,1
29315,13,13,13
29316,13,13,15
29317,17,17,21
29318,16,18,18
29319,13,13,13
29320,16,19,20
29321,20,13,13
29322,21,24,19
29323,17,20,24
29324,13,13,13,13
29325,13,13,13
29326,13,13,13
29327,21,17,13
29328,1,5,13
29329,13,13,13
29330,13,13,13
29331,13,13,17
29332,16,20,17
29333,13,13,13
29334,13,13,13
29335,13,13,13
29336,17,24,13
29337,21,13,15
29338,10,19,13
29339,17,13,16
29340,5,13,9
29341,24,17,19
29342,11,9,13
29343,13,13,13
29344,13,13,13
29345,24,13,13
29346,13,16,21
29347,13,13,13
29348,13,9,13
29349,17,21,21
29350,14,13,14
29351,9,14,13
29352,13,13,12
29353,13,13,13
29354,13,13,5
29355,13,13,10
29356,9,9,11
29357,12,21,18
29358,21,24,21
29359,13,13,13
29360,13,13,13
29361,21,22,25
29362,22,25,21
29363,5,13,5
29364,9,9,13
29365,13,13,13
29366,13,13,13
29367,20,21,19
29368,13,13,13
29369,7,5,1
29370,1,1,5
29371,13,13,6
29372,13,13,4
29373,13,13,13
29374,19,17,23
29375,13,13,13
29376,13,13,13
29377,22,18,15
29378,15,14,17
29379,13,10,14
29380,13,13,13
29381,13,13,13
29382,13,9,13
29383,8,13,13
29384,10,13,13
29385,17,21,16
29386,5,9,5
29387,13,13,13
29388,13,13,13
29389,13,13,13
29390,13,13,13
29391,13,13,13
29392,13,13,16
29393,21,13,20
29394,14,16,15
29395,13,17,17
29396,13,17,17
29397,13,15,13
29398,13,13,13
29399,13,9,13
29400,13,24,13
29401,17,21,21
29402,13,13,13
29403,5,5,13
29404,21,21,13
29405,17,18,17
29406,20,9,4
29407,13,12,13
29408,21,20,20
29409,19,25,19
29410,17,25,17
29411,10,11,9
29412,9,10,13
29413,10,13,13,20
29414,16,13,15
29415,4,6,21
29416,21,21,17
29417,15,13,23
29418,9,13,6
29419,19,19,18
29420,10,13,11
29421,13,17,13
29422,21,21,24
29423,21,24,22
29424,17,21,13
29425,3,8,11
29426,17,17,20
29427,15,14,21
29428,17,15,20
29429,19,25,17
29430,13,18,23
29431,13,13,13
29432,9,10,4
29433,21,20,13
29434,13,15,13
29435,23,24,21
29436,21,25,18
29437,13,17,10
29438,14,18,14
29439,22,16,21
29440,13,18,13
29441,13,21,13
29442,20,17,25
29443,17,13,17
29444,9,25,21
29445,13,17,13
29446,13,15,21
29447,5,1,5
29448,13,13,23
29449,13,13,9
29450,13,13,13
29451,21,21,19
29452,21,15,21
29453,21,20,17
29454,20,25,25
29455,21,23,21
29456,20,18,25
29457,21,21,17
29458,23,25,21
29459,21,22,25
29460,13,13,15
29461,19,21,21
29462,13,21,20
29463,17,21,13
29464,17,17,16
29465,15,13,19
29466,21,17,17
29467,17,13,13
29468,21,21,17,21
29469,18,17,17
29470,15,13,17
29471,13,21,19
29472,24,17,14
29473,18,18,19
29474,13,13,14
29475,13,4,7
29476,13,13,13
29477,13,13,8
29478,17,13,18
29479,17,25,17
29480,18,24,13
29481,18,23,13
29482,17,17,19
29483,21,21,21
29484,21,17,21
29485,9,17,13
29486,10,13,12
29487,5,10,9
29488,5,11,11
29489,19,21,21
29490,21,21,15
29491,12,13,7
29492,12,5,21
29493,12,16,24
29494,18,13,13
29495,13,13,13
29496,16,13,7
29497,21,17,17
29498,18,25,20
29499,13,13,21
29500,13,13,13
29501,9,11,9
29502,17,17,13
29503,14,13,14
29504,19,21,13
29505,13,13,10
29506,19,21,25
29507,17,18,16
29508,9,13,13
29509,13,10,13,12
29510,1,13,22
29511,13,13,13
29512,10,5,13
29513,13,12,10
29514,13,9,5
29515,13,24,13
29516,17,11,25
29517,13,13,13,9
29518,18,13,17
29519,13,13,13
29520,25,11,13
29521,13,13,13
29522,13,13,13
29523,13,13,13
29524,23,24,13
29525,21,21,20
29526,9,11,5
29527,20,13,21
29528,13,17,15
29529,13,13,13
29530,13,17,13
29531,13,13,13
29532,23,25,23
29533,13,13,18
29534,9,9,19
29535,13,13,17
29536,13,17,17
29537,13,17,17
29538,13,19,18
29539,23,13,13
29540,13,13,13
29541,13,13,13
29542,24,13,25
29543,13,13,15
29544,9,13,8
29545,9,13,13
29546,13,13,13
29547,21,17,13
29548,13,13,13
29549,13,13,13
29550,15,17,20
29551,20,17,21
29552,13,13,13
29553,25,17,18
29554,13,13,19
29555,20,24,13
29556,19,13,18
29557,19,25,24
29558,25,25,19
29559,17,25,25
29560,21,9,13
29561,9,21,18
29562,17,13,13
29563,15,20,25
29564,13,21,21
29565,21,14,13
29566,20,21,21
29567,21,25,21
29568,13,13,17
29569,13,13,13
29570,24,17,13
29571,10,13,13
29572,17,17,13,16
29573,17,21,11
29574,17,17,17
29575,17,14,13
29576,14,22,17
29577,17,19,19
29578,13,13,13
29579,16,13,13
29580,13,13,23
29581,13,13,13
29582,9,11,1
29583,13,13,13
29584,13,13,13
29585,6,22,5
29586,13,13,13
29587,13,13,13
29588,13,13,12
29589,13,13,13
29590,13,13,13
29591,20,14,5
29592,13,13,13
29593,21,13,13
29594,13,13,17
29595,13,13,13
29596,13,13,13
29597,13,14,13
29598,13,13,13
29599,3,23,25
29600,18,21,17
29601,13,13,13
29602,9,12,5
29603,13,13,13
29604,13,13,13
29605,13,13,9
29606,13,13,13
29607,13,13,13
29608,13,13,13
29609,13,13,13
29610,13,13,13
29611,13,13,13
29612,13,13,13
29613,5,5,5,8
29614,13,13,9
29615,21,11,12
29616,17,21,21
29617,13,21,17
29618,16,22,17
29619,13,17,14
29620,15,14,13
29621,13,13,13,13
29622,10,13,17
29623,12,9,9
29624,9,19,11
29625,20,18,17
29626,13,13,13
29627,24,5,13
29628,14,13,13
29629,18,17,17
29630,21,14,15
29631,13,14,17
29632,13,17,19
29633,12,9,13
29634,18,17,17
29635,14,13,5
29636,13,2,13
29637,6,14,6
29638,15,1,9
29639,8,9,3
29640,13,13,7
29641,17,13,21
29642,13,2,16
29643,6,13,9
29644,9,6,9
29645,13,13,9
29646,13,13,16
29647,13,13,13
29648,9,13,13
29649,13,13,13
29650,24,3,7
29651,21,21,22
29652,13,13,13
29653,5,1,13
29654,9,5,7
29655,6,20,11
29656,22,21,21
29657,21,16,21
29658,15,17,17
29659,21,13,18
29660,19,13,13
29661,16,17,13
29662,13,15,13
29663,13,13,17
29664,5,2,4
29665,13,13,13
29666,9,1,1
29667,9,5,13
29668,5,2,20
29669,13,13,13
29670,13,13,13
29671,13,13,13
29672,13,13,17
29673,13,13,13
29674,13,11,13
29675,13,13,13
29676,13,13,13,13
29677,13,13,13
29678,13,13,13
29679,14,23,19
29680,13,21,14
29681,13,17,15
29682,13,17,21
29683,12,13,13
29684,13,12,9
29685,14,13,13
29686,4,15,13
29687,17,21,13
29688,17,18,13
29689,13,13,13
29690,13,8,23
29691,5,13,11
29692,21,17,21
29693,13,13,13
29694,20,17,13
29695,13,13,17
29696,19,15,21
29697,21,21,21
29698,22,21,21
29699,21,21,15
29700,17,16,13
29701,13,13,13
29702,13,13,13
29703,13,18,13
29704,5,11,7
29705,10,9,12
29706,13,13,15
29707,13,22,24
29708,13,9,9
29709,13,13,13
29710,3,13,13
29711,13,21,13
29712,20,21,21
29713,17,21,13
29714,13,15,13
29715,10,12,1
29716,9,21,21
29717,13,13,13
29718,13,13,13
29719,13,13,13
29720,13,13,17
29721,13,13,13
29722,17,13,13
29723,20,19,19
29724,22,25,13
29725,21,21,21
29726,13,13,13
29727,25,17,13
29728,17,17,19
29729,25,21,25
29730,17,17,9
29731,13,13,13
29732,16,18,25
29733,24,18,23
29734,25,17,22
29735,25,18,25
29736,13,17,13
29737,13,13,17
29738,19,17,20
29739,13,21,17
29740,13,13,13
29741,25,13,17
29742,21,24,21
29743,21,17,18
29744,22,17,16
29745,21,21,17
29746,17,19,18
29747,11,21,13
29748,25,25,25
29749,21,24,22
29750,19,20,21
29751,19,25,21
29752,18,22,21
29753,19,13,25
29754,19,21,18,18
29755,22,13,21
29756,10,13,13
29757,21,13,21
29758,13,13,9
29759,18,13,13
29760,13,21,20
29761,23,17,13
29762,9,5,9
29763,25,13,13
29764,21,18,13
29765,13,5,7
29766,17,14,19
29767,13,21,17
29768,13,13,18
29769,13,13,21
29770,9,13,13
29771,13,13,13
29772,13,13,13
29773,20,21,13
29774,25,21,21
29775,9,13,6
29776,13,9,9
29777,13,13,13
29778,18,24,21
29779,13,13,13
29780,21,17,13
29781,18,17,22
29782,17,13,16
29783,19,17,19
29784,18,5,17
29785,10,12,13
29786,18,21,25
29787,18,22,21
29788,19,13,15
29789,14,17,17
29790,21,21,20
29791,16,11,17
29792,17,13,21
29793,15,17,13
29794,17,21,19
29795,20,17,19
29796,21,19,18
29797,13,13,13
29798,17,14,13
29799,13,12,13
29800,18,17,18
29801,13,9,13
29802,17,15,10
29803,13,9,5
29804,14,19,17
29805,21,9,17
29806,21,18,23
29807,17,6,17
29808,3,10,18
29809,21,25,22
29810,13,1,23
29811,20,17,17
29812,17,18,17
29813,19,13,17
29814,14,21,21
29815,20,13,13
29816,17,17,21
29817,17,13,17
29818,13,13,13
29819,5,23,11
29820,17,21,22
29821,19,21,20
29822,17,16,13
29823,13,21,21
29824,16,24,17
29825,25,23,18
29826,21,21,21
29827,17,21,17
29828,23,21,17
29829,21,19,17
29830,9,11,13
29831,9,22,8
29832,25,20,21
29833,15,17,17
29834,21,19,21
29835,16,21,17
29836,21,20,19
29837,5,16,5
29838,21,21,19
29839,14,12,9
29840,15,18,16
29841,18,21,25
29842,13,21,20
29843,17,16,16
29844,13,14,13
29845,15,13,13
29846,13,17,13
29847,5,7,9
29848,19,11,13
29849,11,13,9
29850,13,13,13
29851,16,22,21
29852,14,13,13
29853,13,17,15
29854,13,10,21
